pl_name,hostname,sy_pnum,discoverymethod,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov
Kepler-1897 b,Kepler-1897,1,Transit,0,24.22041920,0.154600,2.100,0.187,,,
Kepler-1897 b,Kepler-1897,1,Transit,0,24.22030067,,2.814,0.251,,,
Kepler-1897 b,Kepler-1897,1,Transit,0,24.22045860,0.155600,2.400,0.214,,,
Kepler-1897 b,Kepler-1897,1,Transit,0,24.22045860,0.155600,2.400,0.214,,,
Kepler-1897 b,Kepler-1897,1,Transit,0,24.22045860,0.155600,2.400,0.214,,,
Kepler-1897 b,Kepler-1897,1,Transit,0,24.22047026,,,,,,
Kepler-1898 b,Kepler-1898,1,Transit,0,4.76559000,0.051000,0.740,0.066,,,
Kepler-1898 b,Kepler-1898,1,Transit,0,4.76559135,0.052200,0.930,0.083,,,
Kepler-1898 b,Kepler-1898,1,Transit,0,4.76559135,0.052200,0.930,0.083,,,
Kepler-1898 b,Kepler-1898,1,Transit,0,4.76562023,,0.934,0.083,,,
Kepler-1898 b,Kepler-1898,1,Transit,0,4.76559135,0.052200,0.930,0.083,,,
Kepler-1898 b,Kepler-1898,1,Transit,0,4.76559056,,,,,,
Kepler-1898 b,Kepler-1898,1,Transit,0,4.76559056,0.052200,0.920,0.082,,,
Kepler-1899 b,Kepler-1899,1,Transit,0,4.09577947,0.045700,1.760,0.157,,,
Kepler-1899 b,Kepler-1899,1,Transit,0,4.09582600,0.044000,1.640,0.146,,,
Kepler-1899 b,Kepler-1899,1,Transit,0,4.09577990,,1.551,0.138,,,
Kepler-1899 b,Kepler-1899,1,Transit,0,4.09578199,,,,,,
Kepler-1899 b,Kepler-1899,1,Transit,0,4.09578199,0.045700,1.640,0.146,,,
Kepler-1899 b,Kepler-1899,1,Transit,0,4.09577947,0.045700,1.760,0.157,,,
Kepler-1899 b,Kepler-1899,1,Transit,0,4.09577947,0.045700,1.760,0.157,,,
Kepler-19 b,Kepler-19,3,Transit,0,9.28699000,0.084600,2.209,0.197,6.10000,0.01919,Mass
Kepler-19 b,Kepler-19,3,Transit,0,,,2.296,0.205,,,
Kepler-19 b,Kepler-19,3,Transit,0,9.28700900,0.084000,2.530,0.226,,,
Kepler-19 b,Kepler-19,3,Transit,0,9.28696883,0.083300,2.130,0.190,,,
Kepler-19 b,Kepler-19,3,Transit,0,9.28696447,0.083500,2.100,0.187,,,
Kepler-19 b,Kepler-19,3,Transit,0,9.28696883,0.083300,2.130,0.190,,,
Kepler-19 b,Kepler-19,3,Transit,0,9.28696883,,2.200,0.196,,,
Kepler-19 b,Kepler-19,3,Transit,0,9.28696883,0.083577,2.301,0.205,7.39828,0.02328,Msini
Kepler-19 b,Kepler-19,3,Transit,0,9.28696883,0.083300,2.130,0.190,,,
Kepler-19 b,Kepler-19,3,Transit,0,9.28697348,,,,,,
Kepler-19 b,Kepler-19,3,Transit,0,9.28696447,,,,,,
Kepler-19 b,Kepler-19,3,Transit,0,9.28716000,,,,8.40000,0.02643,Mass
Kepler-19 b,Kepler-19,3,Transit,0,9.28667326,,2.700,0.241,,,
Kepler-19 b,Kepler-19,3,Transit,0,9.28699440,,2.209,0.197,20.30000,0.06400,Mass
Kepler-19 c,Kepler-19,3,Transit Timing Variations,0,28.73100000,,,,13.10000,0.04122,Mass
Kepler-19 c,Kepler-19,3,Transit Timing Variations,0,28.51907100,0.176574,,,16.58028,0.05217,Msini
Kepler-19 c,Kepler-19,3,Transit Timing Variations,0,160.00000000,,,,1906.90000,6.00000,Mass
Kepler-19 d,Kepler-19,3,Radial Velocity,0,62.95000000,,,,22.50000,0.07079,Mass
Kepler-190 b,Kepler-190,2,Transit,0,2.01999900,0.030000,1.560,0.139,,,
Kepler-190 b,Kepler-190,2,Transit,0,2.01999701,0.029300,1.460,0.130,,,
Kepler-190 b,Kepler-190,2,Transit,0,2.01998259,,,,,,
Kepler-190 b,Kepler-190,2,Transit,0,,,1.399,0.125,,,
Kepler-190 b,Kepler-190,2,Transit,0,2.02001200,0.029000,1.510,0.135,,,
Kepler-190 b,Kepler-190,2,Transit,0,2.02000102,,1.480,0.132,,,
Kepler-190 b,Kepler-190,2,Transit,0,2.02000102,0.029800,1.430,0.128,,,
Kepler-190 b,Kepler-190,2,Transit,0,2.02000128,,,,,,
Kepler-190 b,Kepler-190,2,Transit,0,2.02000102,0.029800,1.430,0.128,,,
Kepler-190 b,Kepler-190,2,Transit,0,2.01999701,,,,,,
Kepler-190 b,Kepler-190,2,Transit,0,2.02000102,0.029800,1.430,0.128,,,
Kepler-190 c,Kepler-190,2,Transit,0,3.76304236,0.045100,1.460,0.130,,,
Kepler-190 c,Kepler-190,2,Transit,0,3.76303652,,,,,,
Kepler-190 c,Kepler-190,2,Transit,0,3.76304153,0.044400,1.630,0.145,,,
Kepler-190 c,Kepler-190,2,Transit,0,3.76304153,,,,,,
Kepler-190 c,Kepler-190,2,Transit,0,3.76304236,,1.480,0.132,,,
Kepler-190 c,Kepler-190,2,Transit,0,,,1.565,0.140,,,
Kepler-190 c,Kepler-190,2,Transit,0,3.76303738,,,,,,
Kepler-190 c,Kepler-190,2,Transit,0,3.76300800,0.044000,1.700,0.152,,,
Kepler-190 c,Kepler-190,2,Transit,0,3.76304236,0.045100,1.460,0.130,,,
Kepler-190 c,Kepler-190,2,Transit,0,3.76304236,0.045100,1.460,0.130,,,
Kepler-190 c,Kepler-190,2,Transit,0,3.76302400,0.045000,1.460,0.130,,,
Kepler-1900 b,Kepler-1900,1,Transit,0,2.98618134,0.042000,1.160,0.103,,,
Kepler-1900 b,Kepler-1900,1,Transit,0,2.98616791,0.042000,1.190,0.106,,,
Kepler-1900 b,Kepler-1900,1,Transit,0,2.98617200,0.042000,1.140,0.102,,,
Kepler-1900 b,Kepler-1900,1,Transit,0,2.98616791,0.042000,1.190,0.106,,,
Kepler-1900 b,Kepler-1900,1,Transit,0,2.98616791,0.042000,1.190,0.106,,,
Kepler-1900 b,Kepler-1900,1,Transit,0,2.98618134,,,,,,
Kepler-1900 b,Kepler-1900,1,Transit,0,2.98622990,,1.623,0.145,,,
Kepler-1901 b,Kepler-1901,1,Transit,0,3.48412534,0.045900,1.390,0.124,,,
Kepler-1901 b,Kepler-1901,1,Transit,0,3.48412874,0.045300,1.160,0.103,,,
Kepler-1901 b,Kepler-1901,1,Transit,0,3.48412991,,1.474,0.132,,,
Kepler-1901 b,Kepler-1901,1,Transit,0,3.48412534,0.045900,1.390,0.124,,,
Kepler-1901 b,Kepler-1901,1,Transit,0,3.48412874,,,,,,
Kepler-1901 b,Kepler-1901,1,Transit,0,3.48414900,0.045000,1.180,0.105,,,
Kepler-1901 b,Kepler-1901,1,Transit,0,3.48412534,0.045900,1.390,0.124,,,
Kepler-1902 b,Kepler-1902,1,Transit,0,3.82223397,,,,,,
Kepler-1902 b,Kepler-1902,1,Transit,0,3.82223400,0.040000,1.600,0.143,,,
Kepler-1902 b,Kepler-1902,1,Transit,0,3.82222231,0.038900,1.020,0.091,,,
Kepler-1902 b,Kepler-1902,1,Transit,0,3.82222231,0.038900,1.020,0.091,,,
Kepler-1902 b,Kepler-1902,1,Transit,0,3.82222231,0.038900,1.020,0.091,,,
Kepler-1902 b,Kepler-1902,1,Transit,0,3.82223397,0.038500,1.050,0.094,,,
Kepler-1902 b,Kepler-1902,1,Transit,0,3.82222009,,1.176,0.105,,,
Kepler-1903 b,Kepler-1903,1,Transit,0,17.06766000,0.137000,2.200,0.196,,,
Kepler-1903 b,Kepler-1903,1,Transit,0,17.06758770,0.132700,1.780,0.159,,,
Kepler-1903 b,Kepler-1903,1,Transit,0,17.06764400,0.132100,1.620,0.145,,,
Kepler-1903 b,Kepler-1903,1,Transit,0,17.06758770,0.132700,1.780,0.159,,,
Kepler-1903 b,Kepler-1903,1,Transit,0,17.06758770,0.132700,1.780,0.159,,,
Kepler-1903 b,Kepler-1903,1,Transit,0,17.06789970,,2.286,0.204,,,
Kepler-1903 b,Kepler-1903,1,Transit,0,17.06764400,,,,,,
Kepler-1904 b,Kepler-1904,1,Transit,0,4.57699384,0.043600,1.370,0.122,,,
Kepler-1904 b,Kepler-1904,1,Transit,0,4.57700160,0.043600,1.330,0.119,,,
Kepler-1904 b,Kepler-1904,1,Transit,0,4.57699384,0.043600,1.370,0.122,,,
Kepler-1904 b,Kepler-1904,1,Transit,0,4.57702017,,1.390,0.124,,,
Kepler-1904 b,Kepler-1904,1,Transit,0,4.57702600,0.045000,1.530,0.136,,,
Kepler-1904 b,Kepler-1904,1,Transit,0,4.57699384,0.043600,1.370,0.122,,,
Kepler-1904 b,Kepler-1904,1,Transit,0,4.57700160,,,,,,
Kepler-1905 b,Kepler-1905,1,Transit,0,3.42390809,,,,,,
Kepler-1905 b,Kepler-1905,1,Transit,0,3.42391461,0.044500,1.140,0.102,,,
Kepler-1905 b,Kepler-1905,1,Transit,0,3.42391461,0.044500,1.140,0.102,,,
Kepler-1905 b,Kepler-1905,1,Transit,0,3.42390809,0.045100,1.250,0.112,,,
Kepler-1905 b,Kepler-1905,1,Transit,0,3.42389600,0.045000,1.130,0.101,,,
Kepler-1905 b,Kepler-1905,1,Transit,0,3.42391461,0.044500,1.140,0.102,,,
Kepler-1905 b,Kepler-1905,1,Transit,0,3.42392993,,1.446,0.129,,,
Kepler-1906 b,Kepler-1906,1,Transit,0,7.36272300,0.074000,2.000,0.178,,,
Kepler-1906 b,Kepler-1906,1,Transit,0,7.36272124,0.073800,1.860,0.166,,,
Kepler-1906 b,Kepler-1906,1,Transit,0,7.36268997,,2.776,0.248,,,
Kepler-1906 b,Kepler-1906,1,Transit,0,7.36272058,0.073800,1.870,0.167,,,
Kepler-1906 b,Kepler-1906,1,Transit,0,7.36272058,0.073800,1.870,0.167,,,
Kepler-1906 b,Kepler-1906,1,Transit,0,7.36272058,0.073800,1.870,0.167,,,
Kepler-1906 b,Kepler-1906,1,Transit,0,7.36272124,,,,,,
Kepler-1907 b,Kepler-1907,2,Transit,0,5.65243986,0.056500,0.880,0.079,,,
Kepler-1907 b,Kepler-1907,2,Transit,0,5.65245008,,0.870,0.078,,,
Kepler-1907 b,Kepler-1907,2,Transit,0,5.65245733,,,,,,
Kepler-1907 b,Kepler-1907,2,Transit,0,5.65243986,0.056500,0.880,0.079,,,
Kepler-1907 b,Kepler-1907,2,Transit,0,5.65250700,0.057000,0.830,0.074,,,
Kepler-1907 b,Kepler-1907,2,Transit,0,5.65243986,0.056500,0.880,0.079,,,
Kepler-1907 b,Kepler-1907,2,Transit,0,5.65245733,0.056500,1.050,0.094,,,
Kepler-1907 c,Kepler-1907,2,Transit,0,14.86386959,0.107600,9.050,0.807,,,
Kepler-1907 c,Kepler-1907,2,Transit,0,14.86386959,0.107600,9.050,0.807,,,
Kepler-1907 c,Kepler-1907,2,Transit,0,14.86398000,0.108000,1.590,0.142,,,
Kepler-1907 c,Kepler-1907,2,Transit,0,14.86384960,0.107600,2.900,0.259,,,
Kepler-1907 c,Kepler-1907,2,Transit,0,14.86384960,,,,,,
Kepler-1907 c,Kepler-1907,2,Transit,0,14.86390018,,1.155,0.103,,,
Kepler-1907 c,Kepler-1907,2,Transit,0,14.86386959,0.107600,9.050,0.807,,,
Kepler-1909 b,Kepler-1909,1,Transit,0,2.39162484,0.030600,0.960,0.086,,,
Kepler-1909 b,Kepler-1909,1,Transit,0,2.39162484,0.030600,0.960,0.086,,,
Kepler-1909 b,Kepler-1909,1,Transit,0,2.39161200,0.032000,1.070,0.095,,,
Kepler-1909 b,Kepler-1909,1,Transit,0,2.39160991,,1.092,0.097,,,
Kepler-1909 b,Kepler-1909,1,Transit,0,2.39161966,,,,,,
Kepler-1909 b,Kepler-1909,1,Transit,0,2.39161966,0.030600,0.930,0.083,,,
Kepler-1909 b,Kepler-1909,1,Transit,0,2.39162484,0.030600,0.960,0.086,,,
Kepler-191 b,Kepler-191,3,Transit,0,9.93970078,,,,,,
Kepler-191 b,Kepler-191,3,Transit,0,9.93967857,0.086700,1.340,0.120,,,
Kepler-191 b,Kepler-191,3,Transit,0,9.93967857,0.086700,1.340,0.120,,,
Kepler-191 b,Kepler-191,3,Transit,0,9.93963200,0.087000,1.340,0.120,,,
Kepler-191 b,Kepler-191,3,Transit,0,9.93962361,,,,,,
Kepler-191 b,Kepler-191,3,Transit,0,9.93967857,,1.400,0.125,,,
Kepler-191 b,Kepler-191,3,Transit,0,9.93954300,0.085000,1.380,0.123,,,
Kepler-191 b,Kepler-191,3,Transit,0,9.93962361,0.084400,1.930,0.172,,,
Kepler-191 b,Kepler-191,3,Transit,0,9.93951745,,,,,,
Kepler-191 b,Kepler-191,3,Transit,0,9.93967857,0.086700,1.340,0.120,,,
Kepler-191 c,Kepler-191,3,Transit,0,17.73842886,,,,,,
Kepler-191 c,Kepler-191,3,Transit,0,17.73852054,0.127600,2.110,0.188,,,
Kepler-191 c,Kepler-191,3,Transit,0,17.73852054,0.127600,2.110,0.188,,,
Kepler-191 c,Kepler-191,3,Transit,0,17.73857000,0.125000,2.020,0.180,,,
Kepler-191 c,Kepler-191,3,Transit,0,17.73850600,0.128000,1.860,0.166,,,
Kepler-191 c,Kepler-191,3,Transit,0,17.73851385,,,,,,
Kepler-191 c,Kepler-191,3,Transit,0,17.73852054,,2.190,0.195,,,
Kepler-191 c,Kepler-191,3,Transit,0,17.73842886,0.124100,2.470,0.220,,,
Kepler-191 c,Kepler-191,3,Transit,0,17.73860094,,,,,,
Kepler-191 c,Kepler-191,3,Transit,0,17.73852054,0.127600,2.110,0.188,,,
Kepler-191 d,Kepler-191,3,Transit,0,5.94504348,,,,,,
Kepler-191 d,Kepler-191,3,Transit,0,5.94504102,0.061600,2.260,0.202,,,
Kepler-191 d,Kepler-191,3,Transit,0,5.94504355,0.059900,2.690,0.240,,,
Kepler-191 d,Kepler-191,3,Transit,0,5.94504102,,2.280,0.203,,,
Kepler-191 d,Kepler-191,3,Transit,0,5.94504102,0.061600,2.260,0.202,,,
Kepler-191 d,Kepler-191,3,Transit,0,5.94504355,,,,,,
Kepler-191 d,Kepler-191,3,Transit,0,5.94504203,,,,,,
Kepler-191 d,Kepler-191,3,Transit,0,5.94504102,0.061600,2.260,0.202,,,
Kepler-191 d,Kepler-191,3,Transit,0,5.94505300,0.060000,2.200,0.196,,,
Kepler-1910 b,Kepler-1910,1,Transit,0,5.68879083,0.053600,0.990,0.088,,,
Kepler-1910 b,Kepler-1910,1,Transit,0,5.68882689,0.053600,1.000,0.089,,,
Kepler-1910 b,Kepler-1910,1,Transit,0,5.68882689,0.053600,1.000,0.089,,,
Kepler-1910 b,Kepler-1910,1,Transit,0,5.68882689,0.053600,1.000,0.089,,,
Kepler-1910 b,Kepler-1910,1,Transit,0,5.68879083,,,,,,
Kepler-1910 b,Kepler-1910,1,Transit,0,5.68876982,,1.184,0.106,,,
Kepler-1910 b,Kepler-1910,1,Transit,0,5.68881400,0.052000,0.860,0.077,,,
Kepler-1911 b,Kepler-1911,1,Transit,0,5.99077497,0.067000,1.450,0.129,,,
Kepler-1911 b,Kepler-1911,1,Transit,0,5.99079990,,1.011,0.090,,,
Kepler-1911 b,Kepler-1911,1,Transit,0,5.99077497,0.067000,1.450,0.129,,,
Kepler-1911 b,Kepler-1911,1,Transit,0,5.99078221,0.063600,1.030,0.092,,,
Kepler-1911 b,Kepler-1911,1,Transit,0,5.99078221,,,,,,
Kepler-1911 b,Kepler-1911,1,Transit,0,5.99077497,0.067000,1.450,0.129,,,
Kepler-1912 b,Kepler-1912,1,Transit,0,6.05922094,,,,,,
Kepler-1912 b,Kepler-1912,1,Transit,0,6.05922662,0.067000,1.860,0.166,,,
Kepler-1912 b,Kepler-1912,1,Transit,0,6.05919881,,,,,,
Kepler-1912 b,Kepler-1912,1,Transit,0,6.05919881,0.064600,1.210,0.108,,,
Kepler-1912 b,Kepler-1912,1,Transit,0,6.05921984,,1.357,0.121,,,
Kepler-1912 b,Kepler-1912,1,Transit,0,6.05922662,0.067000,1.860,0.166,,,
Kepler-1912 b,Kepler-1912,1,Transit,0,6.05922662,0.067000,1.860,0.166,,,
Kepler-1913 b,Kepler-1913,1,Transit,0,14.19600010,,1.519,0.135,,,
Kepler-1913 b,Kepler-1913,1,Transit,0,14.19593863,0.119100,1.790,0.160,,,
Kepler-1913 b,Kepler-1913,1,Transit,0,14.19596210,0.120900,1.660,0.148,,,
Kepler-1913 b,Kepler-1913,1,Transit,0,14.19593863,0.119100,1.790,0.160,,,
Kepler-1913 b,Kepler-1913,1,Transit,0,14.19593863,0.119100,1.790,0.160,,,
Kepler-1913 b,Kepler-1913,1,Transit,0,14.19596210,,,,,,
Kepler-1914 b,Kepler-1914,1,Transit,0,30.82701268,,,,,,
Kepler-1914 b,Kepler-1914,1,Transit,0,30.82779260,0.195400,2.760,0.246,,,
Kepler-1914 b,Kepler-1914,1,Transit,0,30.82782450,0.195400,2.420,0.216,,,
Kepler-1914 b,Kepler-1914,1,Transit,0,30.82779260,0.195400,2.760,0.246,,,
Kepler-1914 b,Kepler-1914,1,Transit,0,30.82782450,,,,,,
Kepler-1914 b,Kepler-1914,1,Transit,0,30.82789993,,2.943,0.263,,,
Kepler-1914 b,Kepler-1914,1,Transit,0,30.82779260,0.195400,2.760,0.246,,,
Kepler-1915 b,Kepler-1915,1,Transit,0,13.83539590,0.114000,3.780,0.337,,,
Kepler-1915 b,Kepler-1915,1,Transit,0,13.83541420,0.114300,3.150,0.281,,,
Kepler-1915 b,Kepler-1915,1,Transit,0,13.83541420,0.114300,3.150,0.281,,,
Kepler-1915 b,Kepler-1915,1,Transit,0,13.83539963,,3.218,0.287,,,
Kepler-1915 b,Kepler-1915,1,Transit,0,13.83541420,0.114300,3.150,0.281,,,
Kepler-1915 b,Kepler-1915,1,Transit,0,13.83539590,,,,,,
Kepler-1916 b,Kepler-1916,1,Transit,0,31.25428924,,,,,,
Kepler-1916 b,Kepler-1916,1,Transit,0,31.25432380,,,,,,
Kepler-1916 b,Kepler-1916,1,Transit,0,31.25483470,0.206100,2.430,0.217,,,
Kepler-1916 b,Kepler-1916,1,Transit,0,31.25483470,0.206100,2.430,0.217,,,
Kepler-1916 b,Kepler-1916,1,Transit,0,31.25432380,0.205300,2.290,0.204,,,
Kepler-1916 b,Kepler-1916,1,Transit,0,31.25483470,0.206100,2.430,0.217,,,
Kepler-1916 b,Kepler-1916,1,Transit,0,31.25429916,,2.618,0.234,,,
Kepler-1917 b,Kepler-1917,1,Transit,0,12.90237151,0.102500,1.470,0.131,,,
Kepler-1917 b,Kepler-1917,1,Transit,0,12.90237151,0.102500,1.470,0.131,,,
Kepler-1917 b,Kepler-1917,1,Transit,0,12.90240002,,1.890,0.169,,,
Kepler-1917 b,Kepler-1917,1,Transit,0,12.90237151,0.102500,1.470,0.131,,,
Kepler-1917 b,Kepler-1917,1,Transit,0,12.90235874,,,,,,
Kepler-1917 b,Kepler-1917,1,Transit,0,12.90235874,0.103000,1.490,0.133,,,
Kepler-1918 b,Kepler-1918,1,Transit,0,47.05646210,0.252400,2.820,0.252,,,
Kepler-1918 b,Kepler-1918,1,Transit,0,47.05633270,,,,,,
Kepler-1918 b,Kepler-1918,1,Transit,0,47.05640030,,2.298,0.205,,,
Kepler-1918 b,Kepler-1918,1,Transit,0,47.05633270,0.252400,2.570,0.229,,,
Kepler-1918 b,Kepler-1918,1,Transit,0,47.05646210,0.252400,2.820,0.252,,,
Kepler-1918 b,Kepler-1918,1,Transit,0,47.05646210,0.252400,2.820,0.252,,,
Kepler-1918 b,Kepler-1918,1,Transit,0,47.05726492,,,,,,
Kepler-1919 b,Kepler-1919,1,Transit,0,37.88660049,,2.624,0.234,,,
Kepler-1919 b,Kepler-1919,1,Transit,0,37.88694820,0.210700,2.330,0.208,,,
Kepler-1919 b,Kepler-1919,1,Transit,0,37.88629770,,,,,,
Kepler-1919 b,Kepler-1919,1,Transit,0,37.88629770,0.210700,2.090,0.186,,,
Kepler-1919 b,Kepler-1919,1,Transit,0,37.88750032,,,,,,
Kepler-1919 b,Kepler-1919,1,Transit,0,37.88694820,0.210700,2.330,0.208,,,
Kepler-1919 b,Kepler-1919,1,Transit,0,37.88694820,0.210700,2.330,0.208,,,
Kepler-192 b,Kepler-192,3,Transit,0,9.92672256,,,,,,
Kepler-192 b,Kepler-192,3,Transit,0,9.92672514,,2.560,0.228,,,
Kepler-192 b,Kepler-192,3,Transit,0,9.92674600,0.090000,2.740,0.244,,,
Kepler-192 b,Kepler-192,3,Transit,0,9.92672150,,,,,,
Kepler-192 b,Kepler-192,3,Transit,0,9.92673300,0.087000,2.290,0.204,,,
Kepler-192 b,Kepler-192,3,Transit,0,9.92672514,0.087100,2.200,0.196,,,
Kepler-192 b,Kepler-192,3,Transit,0,9.92672150,0.088800,2.760,0.246,,,
Kepler-192 b,Kepler-192,3,Transit,0,9.92672514,0.087100,2.200,0.196,,,
Kepler-192 b,Kepler-192,3,Transit,0,9.92672514,0.087100,2.200,0.196,,,
Kepler-192 b,Kepler-192,3,Transit,0,9.92670905,,,,,,
Kepler-192 b,Kepler-192,3,Transit,0,,,2.793,0.249,,,
Kepler-192 c,Kepler-192,3,Transit,0,21.22349325,0.147400,2.630,0.235,,,
Kepler-192 c,Kepler-192,3,Transit,0,21.22355695,,,,,,
Kepler-192 c,Kepler-192,3,Transit,0,21.22347296,,2.660,0.237,,,
Kepler-192 c,Kepler-192,3,Transit,0,21.22349325,,,,,,
Kepler-192 c,Kepler-192,3,Transit,0,21.22341000,0.145000,2.080,0.186,,,
Kepler-192 c,Kepler-192,3,Transit,0,,,2.669,0.238,,,
Kepler-192 c,Kepler-192,3,Transit,0,21.22347296,0.144500,2.270,0.203,,,
Kepler-192 c,Kepler-192,3,Transit,0,21.22349086,,,,,,
Kepler-192 c,Kepler-192,3,Transit,0,21.22340000,0.150000,2.790,0.249,,,
Kepler-192 c,Kepler-192,3,Transit,0,21.22347296,0.144500,2.270,0.203,,,
Kepler-192 c,Kepler-192,3,Transit,0,21.22347296,0.144500,2.270,0.203,,,
Kepler-192 d,Kepler-192,3,Transit,0,6.47029641,,,,,,
Kepler-192 d,Kepler-192,3,Transit,0,6.47027579,0.065400,0.890,0.079,,,
Kepler-192 d,Kepler-192,3,Transit,0,6.47027706,0.066800,1.150,0.103,,,
Kepler-192 d,Kepler-192,3,Transit,0,6.47027579,0.065400,0.890,0.079,,,
Kepler-192 d,Kepler-192,3,Transit,0,6.47027706,,,,,,
Kepler-192 d,Kepler-192,3,Transit,0,,,1.161,0.104,,,
Kepler-192 d,Kepler-192,3,Transit,0,6.47027579,,1.020,0.091,,,
Kepler-192 d,Kepler-192,3,Transit,0,6.47027579,0.065400,0.890,0.079,,,
Kepler-192 d,Kepler-192,3,Transit,0,6.47052000,0.066000,0.910,0.081,,,
Kepler-1920 b,Kepler-1920,1,Transit,0,30.25411860,,,,,,
Kepler-1920 b,Kepler-1920,1,Transit,0,30.25410080,,2.954,0.264,,,
Kepler-1920 b,Kepler-1920,1,Transit,0,30.25420641,0.204800,2.810,0.251,,,
Kepler-1920 b,Kepler-1920,1,Transit,0,30.25418465,,,,,,
Kepler-1920 b,Kepler-1920,1,Transit,0,30.25411860,0.204300,2.800,0.250,,,
Kepler-1920 b,Kepler-1920,1,Transit,0,30.25420641,0.204800,2.810,0.251,,,
Kepler-1920 b,Kepler-1920,1,Transit,0,30.25420641,0.204800,2.810,0.251,,,
Kepler-1921 b,Kepler-1921,2,Transit,0,20.03494560,0.155700,2.300,0.205,,,
Kepler-1921 b,Kepler-1921,2,Transit,0,20.03494560,0.155700,2.300,0.205,,,
Kepler-1921 b,Kepler-1921,2,Transit,0,20.03519202,,,,,,
Kepler-1921 b,Kepler-1921,2,Transit,0,20.03479958,,2.895,0.258,,,
Kepler-1921 b,Kepler-1921,2,Transit,0,20.03470800,0.155700,2.240,0.200,,,
Kepler-1921 b,Kepler-1921,2,Transit,0,20.03494560,0.155700,2.300,0.205,,,
Kepler-1921 b,Kepler-1921,2,Transit,0,20.03470800,,,,,,
Kepler-1921 c,Kepler-1921,2,Transit,0,3.15721989,,1.687,0.151,,,
Kepler-1921 c,Kepler-1921,2,Transit,0,3.15722086,0.045400,1.410,0.126,,,
Kepler-1921 c,Kepler-1921,2,Transit,0,3.15721824,0.045400,1.440,0.128,,,
Kepler-1921 c,Kepler-1921,2,Transit,0,3.15722086,,,,,,
Kepler-1921 c,Kepler-1921,2,Transit,0,3.15721824,0.045400,1.440,0.128,,,
Kepler-1921 c,Kepler-1921,2,Transit,0,3.15721824,0.045400,1.440,0.128,,,
Kepler-1922 b,Kepler-1922,1,Transit,0,13.22262080,0.107700,1.470,0.131,,,
Kepler-1922 b,Kepler-1922,1,Transit,0,13.22261490,,,,,,
Kepler-1922 b,Kepler-1922,1,Transit,0,13.22262080,0.107700,1.470,0.131,,,
Kepler-1922 b,Kepler-1922,1,Transit,0,13.22262080,0.107700,1.470,0.131,,,
Kepler-1922 b,Kepler-1922,1,Transit,0,13.22261490,0.107700,1.750,0.156,,,
Kepler-1922 b,Kepler-1922,1,Transit,0,13.22259998,,2.291,0.204,,,
Kepler-1923 b,Kepler-1923,1,Transit,0,52.60963573,,,,,,
Kepler-1923 b,Kepler-1923,1,Transit,0,52.60969925,,1.960,0.175,,,
Kepler-1923 b,Kepler-1923,1,Transit,0,52.60951030,0.284600,1.830,0.163,,,
Kepler-1923 b,Kepler-1923,1,Transit,0,52.60794700,0.258300,1.130,0.101,,,
Kepler-1923 b,Kepler-1923,1,Transit,0,52.60794700,0.258300,1.130,0.101,,,
Kepler-1923 b,Kepler-1923,1,Transit,0,52.60794700,0.258300,1.130,0.101,,,
Kepler-1923 b,Kepler-1923,1,Transit,0,52.60951030,,,,,,
Kepler-1924 b,Kepler-1924,1,Transit,0,15.33177190,,,,,,
Kepler-1924 b,Kepler-1924,1,Transit,0,15.33170180,0.116300,1.200,0.107,,,
Kepler-1924 b,Kepler-1924,1,Transit,0,15.33170033,,2.654,0.237,,,
Kepler-1924 b,Kepler-1924,1,Transit,0,15.33170180,0.116300,1.200,0.107,,,
Kepler-1924 b,Kepler-1924,1,Transit,0,15.33177190,0.121600,1.910,0.170,,,
Kepler-1924 b,Kepler-1924,1,Transit,0,15.33170180,0.116300,1.200,0.107,,,
Kepler-1925 b,Kepler-1925,1,Transit,0,46.71608632,,,,,,
Kepler-1925 b,Kepler-1925,1,Transit,0,46.71693440,0.255500,1.630,0.145,,,
Kepler-1925 b,Kepler-1925,1,Transit,0,46.71623360,0.258800,2.030,0.181,,,
Kepler-1925 b,Kepler-1925,1,Transit,0,46.71693440,0.255500,1.630,0.145,,,
Kepler-1925 b,Kepler-1925,1,Transit,0,46.71693440,0.255500,1.630,0.145,,,
Kepler-1925 b,Kepler-1925,1,Transit,0,46.71640015,,3.002,0.268,,,
Kepler-1925 b,Kepler-1925,1,Transit,0,46.71623360,,,,,,
Kepler-1926 b,Kepler-1926,1,Transit,0,42.87770081,,2.315,0.207,,,
Kepler-1926 b,Kepler-1926,1,Transit,0,42.87741730,0.219700,2.770,0.247,,,
Kepler-1926 b,Kepler-1926,1,Transit,0,42.87741690,,,,,,
Kepler-1926 b,Kepler-1926,1,Transit,0,42.87741730,0.219700,2.770,0.247,,,
Kepler-1926 b,Kepler-1926,1,Transit,0,42.87741690,0.219700,2.670,0.238,,,
Kepler-1926 b,Kepler-1926,1,Transit,0,42.87741730,0.219700,2.770,0.247,,,
Kepler-1926 b,Kepler-1926,1,Transit,0,42.87749034,,,,,,
Kepler-1927 b,Kepler-1927,1,Transit,0,73.75004569,,,,,,
Kepler-1927 b,Kepler-1927,1,Transit,0,73.75027650,0.385900,3.780,0.337,,,
